DateStamp,TimeStamp,Name,Category,Price,Description,SoldOut
2022-11-21,17:55:34,_prodDefaultCategory0,"18"" Wrap Around Squirrel Baffle","Around, Squirrel, Baffle, Keeps, critters, from, raiding, your, bird, feeders, Clips, easily, around, pole,, no, need, to, remove, feeder, 18&quot;D, x, 18&quot;W, x, 7.5&quot;H, Weight, 2.75, lbs.",17.99,False
2022-11-21,17:55:34,christmas,"18"" x 30"" Cuisinart Christmas Anti Fatigue Kitchen Mat","Fatigue, Kitchen, Mat, Stain-resistant, Non-slip, bottom, Support, for, your, back, &amp;, feet, Available, in, assorted, designs.&nbsp;, Selection, varies, by, store., Dimensions, :, 18&quot;, W, x, 30&quot;, L",9.99,False
2022-11-21,17:55:34,christmas,"18"" x 30"" Disney Christmas Anti Fatigue Kitchen Mat","Anti, Fatigue, Kitchen, Mat, Support, for, your, back, &amp;, feet, Non-slip, bottom, Stain-resistant, Available, in, assorted, designs.&nbsp;, Selection, varies, by, store., Dimensions, :, 18&quot;, W, x, 30&quot;, L",9.99,False
2022-11-21,17:55:34,boot-trays-and-door-mats,"18"" x 30"" Holiday Printed Coir Mat with Vinyl Backing","coir, mat, Vinyl, backing, All-natural, coconut, fibers&nbsp;, 100%, Eco-friendly&nbsp;, Anti-slip, vinyl, backing, Traps, dirt,, debris,, and, moisture, Available, in, assorted, designs., Selection, varies, by, store., Dimensions:&nbsp;, 18&quot;, W, x, 30&quot;, L",8.0,False
2022-11-21,17:55:34,doormats,"18"" x 30"" Kitchen Mat","18&quot;, x, 30&quot;, Available, in, assorted, designs, Assortment, varies, by, store",3.99,False
2022-11-21,17:55:34,boot-trays-and-door-mats,"18"" x 30"" Moisture Absorbing Textured Mat","absorbing, textured, mat, Skid-resistant, rubber, backing, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., 18&quot;, W, x, 30&quot;, L",8.0,False
2022-11-21,17:55:34,10-and-under-spring-and-summer-deals,"18"" x 30"" Spring/Summer Printed Coir Mat with Vinyl Backing","coir, mat, Anti-slip, vinyl, backing, All-natural, coconut, fibers&nbsp;, 100%, Eco-friendly&nbsp;, Traps, dirt,, debris,, and, moisture, Available, in, assorted, designs., Selection, varies, by, store., 18&quot;, W, x, 30&quot;, L",8.0,False
2022-11-21,17:55:34,boot-trays-and-door-mats,"18""x30"" Decorative Rubber Doormat","doormat, Raised, design, scrapes, shoes, &amp;, traps, debris, Slip-resistant, surface, and, backing, Superior, durability, &amp;, long-lasting, 100%, Rubber, Made, to, withstand, all, seasons, Easy, to, clean, Avalable, in, assorted, styles.&nbsp;, Selection, varies, by, store., 18&quot;, W, x, 30&quot;, L",8.0,False
2022-11-21,17:55:34,boot-trays-and-door-mats,"18""x30"" Deluxe Rubber Scroll Coir Doormat","scroll, coir, doormat, All-natural, Coco, Fibers, Removes, dirt,, debris,, and, moisture, from, shoes, Durable, entrance, floor, mat&nbsp;, Natural, coir, and, rubber, material, 18MM, pile, height&nbsp;, 18&quot;, W, x, 30&quot;, L",10.0,False
2022-11-21,17:55:34,doormats,"18""x30"" Flip-Flop Foam Doormat","Doormat, Eco-friendly, mat, made, of, repurposed,, leftover, flip-flop, material, Due, to, the, nature, of, this, item,, each, doormat, is, unique, and, its, design, will, vary, Multi-color, Made, in, the, Philippines&nbsp;, Dimensions, :, 18&quot;, W, x, 30&quot;, L, x, 0.875&quot;, H",12.0,False
2022-11-21,17:55:34,_prodDefaultCategory0,"18""x30"" Printed Coir Mat with Vinyl Backing","mat, All-natural, coconut, fibers&nbsp;, 100%, Eco-friendly&nbsp;, Anti-slip, vinyl, backing, Traps, dirt,, debris,, and, moisture, Available, in, assorted, designs., Selection, varies, by, store., 18&quot;, W, x, 30&quot;, L",8.0,False
2022-11-21,17:55:34,Boss-Test-SKUs,18' x 20' All-Purpose Weather Resistant Tarp,"Polypropylene, rope, around, hem, Rust, proof, grommets, Easy, to, clean, Tear, resistant, Superior, all, weather, protection, Cut, size:, 18&#39;x20&#39;",27.99,False
2022-11-21,17:55:34,Game-Day-Essentials,1864 Premium Giant Playing Cards,"Giant, Playing, Cards, Giant, cards, for, big, winners, Dimensions, :, 3.5&quot;, W, x, 10.6&quot;, L",1.5,False
2022-11-21,17:55:34,Game-Day-Essentials,"1864 Premium Jumbo Face Playing Cards, 2-Deck","Jumbo, Face, Playing, Cards, Quality, embossed, poker, cards, Standard, size, Each, deck, individually, boxed, 2-deck",2.0,False
2022-11-21,17:55:34,Game-Day-Essentials,"1864 Premium Playing Cards, 2-Decks","Playing, Cards, Quality, embossed, poker, cards, Standard, size, Each, deck, individually, boxed, 2-decks",2.0,False
2022-11-21,17:55:34,_prodDefaultCategory0,2 Light Torchiere Floor Lamp,"Torchiere, Floor, Lamp, Torchiere, floor, lamp, with, reading, light&nbsp;, Requires, one, 150W, 3-way, and, one, 40W, light, bulb,, not, included., Color:, Silver&nbsp;, 71&quot;H",16.99,False
2022-11-21,17:55:34,10-and-under-spring-and-summer-deals,"2"" Biodegradable Seed Starting Jiffy-PotsÂ®, 26-pots","starting, pots, Perfect, for, vegetables,, herbs,, and, flowers, Natural, &amp;, organic, peat, OMRI, listed, Easy, 3-step, process, Zero, root, shock,, roots, grow, through, pot, 26-peat, pots, 2&quot;, in, diameter, x, 2&quot;, H",3.0,False
2022-11-21,17:55:34,autumn-essentials,2' x 3' Scraper Entrance Mat,"traps, dirt, and, moisture, in, recessed, channels, Durable,stain, and, fade, resistant, needlepunch, carpet-top, Non-skid, backing, Low-profile, design, won&#39;t, get, in, the, way, of, doors&nbsp;, Available, in, assorted, colors., Assortment, may, vary, by, store., 2&#39;W, x, 3&#39;L",6.0,False
2022-11-21,17:55:34,boot-trays-and-door-mats,2' x 5' Multi-Purpose Washable Accent Rug Runner,"accent, rug, runner, Great, for, dorms,, entryways,, kitchens,, laundry, rooms,, and, more, Non-slip, latex, backing, Machine, washable, Stain-resistant, Low, profile, 100%, Polypropylene, Made, in, Egypt, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., 2&#39;, W, x, 5&#39;, L",12.99,False
2022-11-21,17:55:34,doormats,2'x3' Heavy-Duty All-Weather Rubber Doormat,"100%, Rubber, All-weather, Slip-resistant, Features, drain-away, holes, Dimensions:, 24&quot;, W, x, 36&quot;, L",12.0,False
2022-11-21,17:55:34,boss-back-to-campus,"2-Drawer Storage Tower, Gray","Tower,, Gray, Mfg, #:&nbsp;STO08795, 2, easy-glide, drawers, offer, to, hide, away, space, for, items, to, declutter, your, room, 18.9, in., x, 12.6, in., top, surface, is, perfect, for, a, lamp,, books,, or, a, picture, frame, Weight, capacity, Individual, drawer:, &nbsp;, 6.6, lbs, Top, board:, 33, lbs, Overall, dimensions, :, 18.9&quot;W, x, 24.4&quot;H, x, 12.6&quot;D, Box, dimensions, :, 20.28&quot;L, x, 18.5&quot;D, x, 4.33&quot;H",39.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,2-in-1 Rechargeable Bug Zapper & Lantern,"bug, zapper, and, lantern, Includes, (1), lantern,, (1), USB, charging, cable,, (1), cleaning, brush,, and, (1), built-in, hanging, hook, Easy, to, use, Indoor, or, outdoor, Water-resistant, Lantern, brightness, of, 70, Lumens, 2, Watt, lighting, power, 3, Watt, bug, light, power, 1,000, Volts, of, grid, voltage",12.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,2-in-1 Soccer and Tennis Set,"and, Tennis, Set, Play, it, anywhere, Great, for, your, yard,, park,, or, the, beach, Quickly, converts, between, soccer, and, tennis, sports, Easy, assembly, Durable, construction, Includes, soccer, and, tennis, net,, 6&#39;, PVC, soccer, ball,, two, tennis&nbsp;rackets,, tennis, ball,, Ball, pump, with, needle, Age:, 3+",19.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,"2-Pack American Flag 12"" x 18""","flags, Cloth, flags, on, wooden&nbsp;sticks, 12&quot;, x, 18&quot;",1.99,False
2022-11-21,17:55:34,beach-and-pool,"2-Person Outdoor Fold-Up Mat, 5'x6.5'","fold-up, mat, Ideal, for, beach,, pool, side,, camping,, picnic, and, more, 100%, Polypropelene, Folds, compactly, for, storage, Water, and, sand-resistant, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., 5&#39;, W, x, 6.5&#39;, L",12.0,False
2022-11-21,17:55:34,_prodDefaultCategory0,2-Pocket Paper Portfolio,"Features, 2, pockets&nbsp;, Available, in, assorted, colors., Selection, varies, by, store., 3.5&quot;, Pocket, height, Dimensions:, 9.25&quot;, W, x, 11.5&quot;, L",0.5,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,2-Pocket Paper Portfolio with Prongs,"portfolio, Features, 3, prongs, to, hold, hole-punched, documents, Available, in, assorted, colors., Selection, varies, by, store., 3.5&quot;, Pocket, height, Dimensions:, 9.5&quot;, W, x, 11.5&quot;, L",0.5,False
2022-11-21,17:55:34,_prodDefaultCategory0,"2-Tier Boot Organizer, 14.5"" x 28""","boot, organizer&nbsp;, Keep, your, boots, organized, and, protect, your, floors&nbsp;, Ideal, for, mud, rooms, or, closets&nbsp;, Dimensions:&nbsp;, 14.5&quot;, W, x, 28&quot;, L, x, 14.5&quot;, H",14.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,2-Tier Rolling Garment Rack,"Garment, Rack, Customize, your, space, with, this, double, rod,, customizable, height, garment, rack, Adjustable, top, and, bottom, shelves, for, additional, storage, Chrome-plated, solid, steel, construction, with, 4, post, design, for, stable, mobility, and, significant, weight, capacity, Easy, no-tool, assembly, Package, includes:, 2x, Locking, heavy-duty, casters, 2x, Standard, heavy-duty, casters, 2, Hanging, rods, 2x, shelves, 1x, Swivel, hook, 2x, Side, brackets, Weight, capacity, :, Shelf:, 200, lbs, Rod:, 90, lbs, Overall, dimensions, :, 35.7&quot;W, x, 17.9&quot;D, x, 73.9&quot;H",49.99,False
2022-11-21,17:55:34,kitchen,2-Tier Turntable Kitchen Organizer,"Kitchen, Organizer, Create, space, in, the, pantry,, cupboard, or, on, the, countertop, Made, from, durable, plastic, Non-slip, base, 10&quot;, x, 10&quot;, x, 6&quot;",5.99,False
2022-11-21,17:55:34,dorm-room-essentials,2-Tier White Storage Cube with Door,"with, Door, Stable, construction, Stackable, Easy, to, assemble, Color, :, white, Product, dimensions, :, 15.7&quot;, W, x, 11.4&quot;, D, x, 21&quot;, H, Weight, :, 14.1, lbs, Box, dimensions:, 13.6&quot;, W, x, 3.2&quot;, D, x, 23.8&quot;, H",19.99,False
2022-11-21,17:55:34,dorm-room-essentials,2-Tier Black Storage Cube with Door,"with, Door, Stable, construction, Stackable, Easy, to, assemble, Color, :, black, Dimensions, :, 15.7&quot;, W, x, 11.4&quot;, D, x, 21&quot;, H, Weight, :, 14.1, lbs, Box, dimensions:, 13.6&quot;, W, x, 3.2&quot;, D, x, 23.8&quot;, H",19.99,False
2022-11-21,17:55:34,snow-removal,20 lb Premium Blend Ice Melt,"ice, melt, Superior, melting, power, Cuts, through, the, ice, and, works, on, contact, Fast-acting,, long-lasting&nbsp;, 100%, Effective, down, to, -15&deg;F&nbsp;, 20, lb, Bag, Assorted, brands., Brands, will, vary, by, store.&nbsp;",6.0,False
2022-11-21,17:55:34,10-and-under-spring-and-summer-deals,"20"" Sea Creature Wind Chime","wind, chime, Use, indoor, or, outdoor&nbsp;, Available, in, Seahorse,, Fish,, Turtle,, Dolphin, designs.&nbsp;, Selection, varies, by, store., 20&quot;, L",4.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,"20"" Whiskey Barrel Resin Planter","Barrel, Resin, Planter, Wood, grain, design, Polypropylene, construction, 20.5&quot;, diameter, x, 11.8&quot;H",15.0,False
2022-11-21,17:55:34,home-and-decor,"20""x42"" Cushion Comfort Anti-Fatigue Mat","Ideal, for, kitchen,, laundry, area,, workshop,, and, more&nbsp;, Soft, foam, construction, for, comfort, and, support, Stain-resistant, surface, Available, in, assorted, designs.&nbsp;, Selection, varies, by, store., Dimensions, :, 20&quot;, W, x, 42&quot;, L",6.99,False
2022-11-21,17:55:34,leashes-and-collars,20' Dog Tie Out Cable,"cable, 1700, lb, break, strength, For, dogs, up, to, 100lbs, Tangle-free, Weather, resistant, PVC, coated, aircraft, caliber, Easily, attaches, to, post,, stake, or, dog, run, 20ft",6.99,False
2022-11-21,17:55:34,autumn-essentials,20' x 30' All-Purpose Weather Resistant Tarp,"polyethylene, Polypropylene, rope, around, hem, Rustproof, grommets, Easy, to, clean, Tear-resistant, Superior, all-weather, protection, Cut, size:, 20&#39;, W, x, 30&#39;, L",45.99,False
2022-11-21,17:55:34,autumn-essentials,20' x 40' All-Purpose Weather Resistant Tarp,"Polypropylene, rope, around, hem, Rust, proof, grommets, Easy, to, clean, Tear, resistant, Superior, all, weather, protection, Cut, size:, 20&#39;x40&#39;",65.99,False
2022-11-21,17:55:34,calendars-and-planners,"2022 Cats Themed 16-Month Wall Calendar, 12"" x 12""","Wall, Calendar, 16-month, calendar, 12&quot;, x, 12&quot;, Choose, from, a, wide, selection, of, themes.&nbsp;, Selection&nbsp;may, vary, by, store.",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2022 Waterfalls Themed 16-Month Wall Calendar, 12"" x 12""","Wall, Calendar, 16-month, calendar, 12&quot;, x, 12&quot;, Choose, from, a, wide, selection, of, themes.&nbsp;, Selection&nbsp;may, vary, by, store.",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2022-2023 Premiere 17 Month Desk Calendar, 18""","August, 2022, -, December, 2023, 17-Month&nbsp;, Great, for, school,, home,, or, office, Monthly, calendar, in, black, and, white, colors, Comes, in, landscape, orientation, Features, large, lined, writing, area, for, notes, and, to-do, lists, on, each, page, Yearly, reference, calendar, 17, sheets, Dimensions, :, 18&quot;, W, x, 14&quot;, L",3.99,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2022-2023 Premiere 18 Month Weekly/Monthly Planner with Clasp, 8""","Month, Weekly/Monthly, Planner, with, Clasp, July, 2022, -, December, 2023, Features, important, holidays, and, dates, Includes, pages, for, personal, information, Conversion, Tables, Contact, List, Magnetic, clasp&nbsp;closure, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., Dimensions, :, 5&quot;, W, x, 8&quot;, L",5.0,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Art of Success Themed 16-Month Wall Calendar, 12""","success, themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Baby Animals Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Baby Goats Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Bald Eagles Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Beaches Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Big Waves and Surf Themed 16-Month Wall Calendar, 12""","&amp;, surf, themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Birds Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Butterflies Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Cape Cod and The Islands Themed 16-Month Wall Calendar, 12""","and, The, Islands, themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Cat Faces Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Desk Calendar, 22""","13-Month&nbsp;, January, 2023, thru, January, 2024, Monthly, calendar, in, black, and, white, colors, Comes, in, landscape, orientation, Features, additional, space, for, notes, and, to-do, lists, on, each, page, Dimensions:, 22&quot;, W, x, 17&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Dogs Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 European Cities Themed 16-Month Wall Calendar, 12""","themed, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Famous Artists Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Fishing Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Flowers Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Funny Dogs Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2023 Gregorian Diary Planner, 8.5""","Designed, for, daily, organization, 12-month, grids, Time, zone, maps, Area, code, list, Notable, holidays, Notes, section, 3-year&nbsp;overview, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., Dimensions:, 5.5&quot;, W, x, 8.5&quot;, L",6.0,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2023 Gregorian Premium Hardcover Monthly Planner, 11""","hardcover, monthly, planner, 14, Month, One, month&nbsp;per, 2-page, spread, Double, spiral, wire-bound, Available, in, assorted, colors.&nbsp;&nbsp;Selection, varies, by, store., Dimensions:, 8.5&quot;, W, x, 11&quot;, L",2.0,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2023 Gregorian Premium Weekly/Monthly Dated Planner, 6""","weekly/monthly, dated, planner, 12, Month, One, week, per, 2-page, spread, Wirebound, Hardcover&nbsp;, Notes, pages, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., Dimensions:, 3&quot;, W, x, 6&quot;, L",3.0,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2023 Gregorian Premium Weekly/Monthly Planner, 8""","weekly/monthly, planner, 12, Month, One, week, per, 2-page, spread, Wirebound, Hardcover&nbsp;, Notes, pages, Available, in, assorted, colors.&nbsp;&nbsp;Selection, varies, by, store., Dimensions:, 5&quot;, W, x, 8&quot;, L",3.0,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2023 Gregorian Weekly/Monthly Planner, 10.5""","Weekly/Monthly, Planner, Designed, for, daily, organization, 18, Month, grids, Time, zone, maps, Area, code, list, Notes, section, 3-year&nbsp;overview, Helpful, travel, Phone, numbers, Available, in, assorted, colors.&nbsp;, Selection, varies, by, store., Dimensions, :, 7.5&quot;, W, x, 10.5&quot;, L",6.0,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Hawaii Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Holiday-A-Day Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Horses Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Hummingbirds Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Iceland Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Ireland Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Italy Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Kittens Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Lighthouses Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Monet Themed 16 Month Calendar, 12""","calendar, 2022-2023, 16, month, calendar, Dimensions, :, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 National Parks themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 New England Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Outhouses Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Puppies Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Scenic Landscapes Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Sloths Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Space Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Sunrise Sunsets Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Tropical Islands 16 Month Calendar, 12""","calendar, 2022-2023, 16, month, calendar, Dimensions, :, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Under the Sea Themed 16-Month Wall Calendar, 12""","Sea, themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 van Gogh Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Wild Weather Themed 16-Month Wall Calendar, 12""","themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Wildlife Themed 16-Month Wall Calendar, 12""","wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023 Zen Year of Balance Themed 16-Month Wall Calendar, 12""","of, balance, themed, wall, calendar, 2022-2023, 16-month, calendar, Dimensions:, 12&quot;, W, x, 12&quot;, L",3.99,False
2022-11-21,17:55:34,calendars-and-planners,"2023-2024 13 Month Wall Calendar, 11""","January, 2023, -, January, 2024, 13-Months, of, planning, Wirebound, Three, hole, punched, for, hanging, or, for, notebooks, Dimensions:, 11&quot;, W, x, 8&quot;, L",1.0,False
2022-11-21,17:55:34,BTS-School-and-Office-Supplies,"2023-2024 Pocket Planner, 6.5""","Planner, 2-year, planner, Available, in, assorted, designs.&nbsp;, Selection, varies, by, store., Dimensions, :, 3.5&quot;, W, x, 6.5&quot;, L",1.0,False
2022-11-21,17:55:34,binders-and-folders,21 Pocket Expanding File Folder,"Folder, 21, letter, size, pockets, Alphabetical, tabs, Strong, reinforced, edge, Flap, with, elastic, closure, keeps, contents, secure",5.99,False
2022-11-21,17:55:34,10-and-under-spring-and-summer-deals,"21""x34"" Indoor and Outdoor Buffalo Check Rug","outdoor, Buffalo, Check, rug, Ultra-durable, rug, made, of, PET, polyester, to, withstand, the, elements, and, resist, stains,, spills,, mold,, and, mildew., They, are, as, versatile, as, they, are, beautiful., Anti-slip, back, Indoor, and&nbsp;outdoor, use, 100%, PET, polyester, Nonskid&nbsp;latex, backing, Made, in, India, Available, in, assorted, colors.&nbsp;&nbsp;Selection, varies, by, store, 21&quot;, W, x, 34&quot;, L",7.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,"21""x60"" Indoor and Outdoor Buffalo Check Rug","outdoor, Buffalo, Check, rug, Ultra-durable, rug, made, of, PET, polyester, to, withstand, the, elements, and, resist, stains,, spills,, mold,, and, mildew., They, are, as, versatile, as, they, are, beautiful., Anti-slip, back, Indoor, and&nbsp;outdoor, use, 100%, PET, polyester, Nonskid&nbsp;latex, backing, Made, in, India, Available, in, assorted, colors.&nbsp;&nbsp;Selection, varies, by, store., 21&quot;, W, x, 60&quot;, L",12.99,False
2022-11-21,17:55:34,Health,"22"" Bandana","Available, in, assorted, colors., Assortment&nbsp;varies, by, store.",1.0,False
2022-11-21,17:55:34,snow-removal,"22"" Snow Brush and Ice Scraper","and, ice, scraper, 22&quot;L",4.0,False
2022-11-21,17:55:34,_prodDefaultCategory0,"23"" LED Color Changing Umbrella with Flashlight","Color, Changing, Umbrella, with, Flashlight&nbsp;, Solid, black, fabric, with, reflective, strip, Lifetime, of, lighting:, 5,000, hours&nbsp;, Requires, 3, AAA, batteries,, included&nbsp;, 23&quot;L",6.99,False
2022-11-21,17:55:34,_prodDefaultCategory0,"23"" Stacked Granite Fountain","Fountain, Pump,, LED, light,, and, basin, included&nbsp;, Color, :, Beige, Overall, dimensions, :, 23&quot;H, x, 14&quot;W, Weight, :, 57, lbs",299.99,False
